"","dateupdated","cnty_cod","county","totalcases","totalcaserate","hospitalization","totaldeaths","confirmedcases","probablecases","confirmeddeaths","probabledeaths"
"303",2020-04-20 00:00:00,"7","Tolland","299",NA,"13","27",NA,NA,NA,NA
"304",2020-04-20 00:00:00,"8","Windham","108",NA,"4","2",NA,NA,NA,NA
"305",2020-04-21 00:00:00,"1","Fairfield","8472",NA,"735","544",NA,NA,NA,NA
"306",2020-04-21 00:00:00,"2","Hartford","3951",NA,"473","402",NA,NA,NA,NA
"307",2020-04-21 00:00:00,"3","Litchfield","643",NA,"23","59",NA,NA,NA,NA
"308",2020-04-21 00:00:00,"4","Middlesex","512",NA,"40","47",NA,NA,NA,NA
"309",2020-04-21 00:00:00,"5","New Haven","5493",NA,"625","322",NA,NA,NA,NA
"310",2020-04-21 00:00:00,"6","New London","369",NA,"35","13",NA,NA,NA,NA
"311",2020-04-21 00:00:00,"7","Tolland","305",NA,"13","30",NA,NA,NA,NA
"312",2020-04-21 00:00:00,"8","Windham","112",NA,"5","2",NA,NA,NA,NA
"313",2020-04-22 00:00:00,"1","Fairfield","9883",NA,"749","584",NA,NA,NA,NA
"314",2020-04-22 00:00:00,"2","Hartford","4128",NA,"495","442",NA,NA,NA,NA
"315",2020-04-22 00:00:00,"3","Litchfield","722",NA,"20","63",NA,NA,NA,NA
"316",2020-04-22 00:00:00,"4","Middlesex","525",NA,"42","53",NA,NA,NA,NA
"317",2020-04-22 00:00:00,"5","New Haven","5811",NA,"620","345",NA,NA,NA,NA
"318",2020-04-22 00:00:00,"6","New London","397",NA,"32","14",NA,NA,NA,NA
"319",2020-04-22 00:00:00,"7","Tolland","331",NA,"11","32",NA,NA,NA,NA
"320",2020-04-22 00:00:00,"8","Windham","122",NA,"3","4",NA,NA,NA,NA
"321",2020-04-23 00:00:00,"1","Fairfield","10008",NA,"730","615",NA,NA,NA,NA
"322",2020-04-23 00:00:00,"2","Hartford","4303",NA,"490","469",NA,NA,NA,NA
"323",2020-04-23 00:00:00,"3","Litchfield","751",NA,"22","66",NA,NA,NA,NA
"324",2020-04-23 00:00:00,"4","Middlesex","545",NA,"38","57",NA,NA,NA,NA
"325",2020-04-23 00:00:00,"5","New Haven","6064",NA,"626","372",NA,NA,NA,NA
"326",2020-04-23 00:00:00,"6","New London","419",NA,"31","17",NA,NA,NA,NA
"327",2020-04-23 00:00:00,"7","Tolland","359",NA,"6","33",NA,NA,NA,NA
"328",2020-04-23 00:00:00,"8","Windham","129",NA,"4","4",NA,NA,NA,NA
"329",2020-04-24 00:00:00,"1","Fairfield","10227",NA,"694","662",NA,NA,NA,NA
"330",2020-04-24 00:00:00,"2","Hartford","4570",NA,"462","511",NA,NA,NA,NA
"331",2020-04-24 00:00:00,"3","Litchfield","808",NA,"22","69",NA,NA,NA,NA
"332",2020-04-24 00:00:00,"4","Middlesex","561",NA,"39","63",NA,NA,NA,NA
"333",2020-04-24 00:00:00,"5","New Haven","6286",NA,"617","396",NA,NA,NA,NA
"334",2020-04-24 00:00:00,"6","New London","448",NA,"33","23",NA,NA,NA,NA
"335",2020-04-24 00:00:00,"7","Tolland","375",NA,"4","34",NA,NA,NA,NA
"336",2020-04-24 00:00:00,"8","Windham","139",NA,"6","3",NA,NA,NA,NA
"337",2020-04-25 00:00:00,"1","Fairfield","10373",NA,"649","689",NA,NA,NA,NA
"338",2020-04-25 00:00:00,"2","Hartford","4761",NA,"443","553",NA,NA,NA,NA
"339",2020-04-25 00:00:00,"3","Litchfield","834",NA,"22","73",NA,NA,NA,NA
"340",2020-04-25 00:00:00,"4","Middlesex","576",NA,"41","62",NA,NA,NA,NA
"341",2020-04-25 00:00:00,"5","New Haven","6509",NA,"610","416",NA,NA,NA,NA
"342",2020-04-25 00:00:00,"6","New London","473",NA,"33","28",NA,NA,NA,NA
"343",2020-04-25 00:00:00,"7","Tolland","384",NA,"6","35",NA,NA,NA,NA
"344",2020-04-25 00:00:00,"8","Windham","151",NA,"6","3",NA,NA,NA,NA
"345",2020-04-26 00:00:00,"1","Fairfield","10529","1116","635","707",NA,NA,NA,NA
"346",2020-04-26 00:00:00,"2","Hartford","4989","559","426","579",NA,NA,NA,NA
"347",2020-04-26 00:00:00,"3","Litchfield","864","477","22","74",NA,NA,NA,NA
"348",2020-04-26 00:00:00,"4","Middlesex","588","361","37","66",NA,NA,NA,NA
"349",2020-04-26 00:00:00,"5","New Haven","6715","783","605","429",NA,NA,NA,NA
"350",2020-04-26 00:00:00,"6","New London","498","187","31","31",NA,NA,NA,NA
"351",2020-04-26 00:00:00,"7","Tolland","407","270","5","35",NA,NA,NA,NA
"352",2020-04-26 00:00:00,"8","Windham","157","134","5","3",NA,NA,NA,NA
"353",2020-04-27 00:00:00,"1","Fairfield","10763","1140","627","727",NA,NA,NA,NA
"354",2020-04-27 00:00:00,"2","Hartford","5157","578","429","612",NA,NA,NA,NA
"355",2020-04-27 00:00:00,"3","Litchfield","892","493","21","75",NA,NA,NA,NA
"356",2020-04-27 00:00:00,"4","Middlesex","609","374","37","69",NA,NA,NA,NA
"357",2020-04-27 00:00:00,"5","New Haven","6993","815","602","456",NA,NA,NA,NA
"358",2020-04-27 00:00:00,"6","New London","516","193","31","34",NA,NA,NA,NA
"359",2020-04-27 00:00:00,"7","Tolland","419","278","5","35",NA,NA,NA,NA
"360",2020-04-27 00:00:00,"8","Windham","164","140","6","3",NA,NA,NA,NA
"361",2020-04-28 00:00:00,"1","Fairfield","10874","1152","620","747",NA,NA,NA,NA
"362",2020-04-28 00:00:00,"2","Hartford","5224","585","418","643",NA,NA,NA,NA
"363",2020-04-28 00:00:00,"3","Litchfield","900","497","20","76",NA,NA,NA,NA
"364",2020-04-28 00:00:00,"4","Middlesex","618","380","31","70",NA,NA,NA,NA
"365",2020-04-28 00:00:00,"5","New Haven","7089","827","598","478",NA,NA,NA,NA
"366",2020-04-28 00:00:00,"6","New London","530","199","34","34",NA,NA,NA,NA
"367",2020-04-28 00:00:00,"7","Tolland","422","280","6","35",NA,NA,NA,NA
"368",2020-04-28 00:00:00,"8","Windham","164","140","5","3",NA,NA,NA,NA
"369",2020-04-29 00:00:00,"1","Fairfield","10985","1164","591","774",NA,NA,NA,NA
"370",2020-04-29 00:00:00,"2","Hartford","5388","604","403","670",NA,NA,NA,NA
"371",2020-04-29 00:00:00,"3","Litchfield","919","507","21","79",NA,NA,NA,NA
"372",2020-04-29 00:00:00,"4","Middlesex","631","388","37","76",NA,NA,NA,NA
"373",2020-04-29 00:00:00,"5","New Haven","7205","840","591","493",NA,NA,NA,NA
"374",2020-04-29 00:00:00,"6","New London","540","202","39","35",NA,NA,NA,NA
"375",2020-04-29 00:00:00,"7","Tolland","427","283","5","36",NA,NA,NA,NA
"376",2020-04-29 00:00:00,"8","Windham","165","141","4","2",NA,NA,NA,NA
"377",2020-04-30 00:00:00,"1","Fairfield","11294","1197","565","810",NA,NA,NA,NA
"378",2020-04-30 00:00:00,"2","Hartford","5601","627","416","698",NA,NA,NA,NA
"379",2020-04-30 00:00:00,"3","Litchfield","963","532","21","80",NA,NA,NA,NA
"380",2020-04-30 00:00:00,"4","Middlesex","657","404","42","79",NA,NA,NA,NA
"381",2020-04-30 00:00:00,"5","New Haven","7536","879","557","512",NA,NA,NA,NA
"382",2020-04-30 00:00:00,"6","New London","564","211","41","36",NA,NA,NA,NA
"383",2020-04-30 00:00:00,"7","Tolland","437","290","4","36",NA,NA,NA,NA
"384",2020-04-30 00:00:00,"8","Windham","186","159","4","2",NA,NA,NA,NA
"385",2020-05-01 00:00:00,"1","Fairfield","11612","1230","537","839",NA,NA,NA,NA
"386",2020-05-01 00:00:00,"2","Hartford","5931","664","413","715",NA,NA,NA,NA
"387",2020-05-01 00:00:00,"3","Litchfield","1014","560","22","86",NA,NA,NA,NA
"388",2020-05-01 00:00:00,"4","Middlesex","687","422","40","82",NA,NA,NA,NA
"389",2020-05-01 00:00:00,"5","New Haven","7900","921","533","533",NA,NA,NA,NA
"390",2020-05-01 00:00:00,"6","New London","603","226","38","42",NA,NA,NA,NA
"391",2020-05-01 00:00:00,"7","Tolland","446","296","6","38",NA,NA,NA,NA
"392",2020-05-01 00:00:00,"8","Windham","200","171","3","2",NA,NA,NA,NA
"393",2020-05-02 00:00:00,"1","Fairfield","11801","1250","525","865",NA,NA,NA,NA
"394",2020-05-02 00:00:00,"2","Hartford","6112","685","400","741",NA,NA,NA,NA
"395",2020-05-02 00:00:00,"3","Litchfield","1036","572","22","89",NA,NA,NA,NA
"396",2020-05-02 00:00:00,"4","Middlesex","707","435","37","91",NA,NA,NA,NA
"397",2020-05-02 00:00:00,"5","New Haven","8024","936","523","565",NA,NA,NA,NA
"398",2020-05-02 00:00:00,"6","New London","623","234","33","43",NA,NA,NA,NA
"399",2020-05-02 00:00:00,"7","Tolland","461","305","6","39",NA,NA,NA,NA
"400",2020-05-02 00:00:00,"8","Windham","211","180","5","2",NA,NA,NA,NA
"401",2020-05-03 00:00:00,"1","Fairfield","12245","1297","507","910",NA,NA,NA,NA
"402",2020-05-03 00:00:00,"2","Hartford","6173","692","362","773",NA,NA,NA,NA
"403",2020-05-03 00:00:00,"3","Litchfield","1047","578","23","94",NA,NA,NA,NA
"404",2020-05-03 00:00:00,"4","Middlesex","713","438","41","93",NA,NA,NA,NA
"405",2020-05-03 00:00:00,"5","New Haven","8110","946","487","595",NA,NA,NA,NA
"406",2020-05-03 00:00:00,"6","New London","641","240","33","45",NA,NA,NA,NA
"407",2020-05-03 00:00:00,"7","Tolland","464","307","6","40",NA,NA,NA,NA
"408",2020-05-03 00:00:00,"8","Windham","217","185","5","3",NA,NA,NA,NA
"409",2020-05-04 00:00:00,"1","Fairfield","12360","1310","519","935",NA,NA,NA,NA
"410",2020-05-04 00:00:00,"2","Hartford","6351","711","369","804",NA,NA,NA,NA
"411",2020-05-04 00:00:00,"3","Litchfield","1065","588","24","95",NA,NA,NA,NA
"412",2020-05-04 00:00:00,"4","Middlesex","734","451","42","95",NA,NA,NA,NA
"413",2020-05-04 00:00:00,"5","New Haven","8337","972","504","610",NA,NA,NA,NA
"414",2020-05-04 00:00:00,"6","New London","681","255","34","45",NA,NA,NA,NA
"415",2020-05-04 00:00:00,"7","Tolland","502","333","7","43",NA,NA,NA,NA
"416",2020-05-04 00:00:00,"8","Windham","223","191","1","4",NA,NA,NA,NA
"417",2020-05-05 00:00:00,"1","Fairfield","12455","1320","489","952",NA,NA,NA,NA
"418",2020-05-05 00:00:00,"2","Hartford","6530","731","361","842",NA,NA,NA,NA
"419",2020-05-05 00:00:00,"3","Litchfield","1085","599","21","100",NA,NA,NA,NA
"420",2020-05-05 00:00:00,"4","Middlesex","742","456","42","98",NA,NA,NA,NA
"421",2020-05-05 00:00:00,"5","New Haven","8419","982","487","629",NA,NA,NA,NA
"422",2020-05-05 00:00:00,"6","New London","704","264","36","47",NA,NA,NA,NA
"423",2020-05-05 00:00:00,"7","Tolland","513","340","6","44",NA,NA,NA,NA
"424",2020-05-05 00:00:00,"8","Windham","242","207","3","4",NA,NA,NA,NA
"425",2020-05-06 00:00:00,"1","Fairfield","12679","1343","469","977",NA,NA,NA,NA
"426",2020-05-06 00:00:00,"2","Hartford","6750","756","340","867",NA,NA,NA,NA
"427",2020-05-06 00:00:00,"3","Litchfield","1114","615","20","104",NA,NA,NA,NA
"428",2020-05-06 00:00:00,"4","Middlesex","764","470","45","104",NA,NA,NA,NA
"429",2020-05-06 00:00:00,"5","New Haven","8678","1012","468","643",NA,NA,NA,NA
"430",2020-05-06 00:00:00,"6","New London","742","278","35","49",NA,NA,NA,NA
"431",2020-05-06 00:00:00,"7","Tolland","522","346","5","46",NA,NA,NA,NA
"432",2020-05-06 00:00:00,"8","Windham","250","214","3","5",NA,NA,NA,NA
"433",2020-05-07 00:00:00,"1","Fairfield","12879","1365","439","1006",NA,NA,NA,NA
"434",2020-05-07 00:00:00,"2","Hartford","6904","773","348","884",NA,NA,NA,NA
"435",2020-05-07 00:00:00,"3","Litchfield","1130","624","17","103",NA,NA,NA,NA
"436",2020-05-07 00:00:00,"4","Middlesex","775","476","41","108",NA,NA,NA,NA
"437",2020-05-07 00:00:00,"5","New Haven","8887","1036","448","669",NA,NA,NA,NA
"438",2020-05-07 00:00:00,"6","New London","755","283","36","50",NA,NA,NA,NA
"439",2020-05-07 00:00:00,"7","Tolland","530","351","5","46",NA,NA,NA,NA
"440",2020-05-07 00:00:00,"8","Windham","249","213","2","5",NA,NA,NA,NA
"441",2020-05-08 00:00:00,"1","Fairfield","13030","1381","424","1017",NA,NA,NA,NA
"442",2020-05-08 00:00:00,"2","Hartford","7105","796","339","901",NA,NA,NA,NA
"443",2020-05-08 00:00:00,"3","Litchfield","1142","631","15","105",NA,NA,NA,NA
"444",2020-05-08 00:00:00,"4","Middlesex","789","485","44","114",NA,NA,NA,NA
"445",2020-05-08 00:00:00,"5","New Haven","9091","1060","437","686",NA,NA,NA,NA
"446",2020-05-08 00:00:00,"6","New London","775","290","33","54",NA,NA,NA,NA
"447",2020-05-08 00:00:00,"7","Tolland","540","358","5","46",NA,NA,NA,NA
"448",2020-05-08 00:00:00,"8","Windham","266","227","4","6",NA,NA,NA,NA
"449",2020-05-09 00:00:00,"1","Fairfield","13236","1402","403","1024",NA,NA,NA,NA
"450",2020-05-09 00:00:00,"2","Hartford","7263","814","316","909",NA,NA,NA,NA
"451",2020-05-09 00:00:00,"3","Litchfield","1153","637","19","107",NA,NA,NA,NA
"452",2020-05-09 00:00:00,"4","Middlesex","798","491","47","115",NA,NA,NA,NA
"453",2020-05-09 00:00:00,"5","New Haven","9209","1074","421","701",NA,NA,NA,NA
"454",2020-05-09 00:00:00,"6","New London","782","293","27","54",NA,NA,NA,NA
"455",2020-05-09 00:00:00,"7","Tolland","543","360","5","47",NA,NA,NA,NA
"456",2020-05-09 00:00:00,"8","Windham","270","231","4","7",NA,NA,NA,NA
"457",2020-05-10 00:00:00,"1","Fairfield","13312","1410","384","1034",NA,NA,NA,NA
"458",2020-05-10 00:00:00,"2","Hartford","7358","824","328","921",NA,NA,NA,NA
"459",2020-05-10 00:00:00,"3","Litchfield","1161","641","17","109",NA,NA,NA,NA
"460",2020-05-10 00:00:00,"4","Middlesex","801","492","42","115",NA,NA,NA,NA
"461",2020-05-10 00:00:00,"5","New Haven","9260","1080","405","716",NA,NA,NA,NA
"462",2020-05-10 00:00:00,"6","New London","784","294","26","56",NA,NA,NA,NA
"463",2020-05-10 00:00:00,"7","Tolland","545","361","4","47",NA,NA,NA,NA
"464",2020-05-10 00:00:00,"8","Windham","271","232","6","7",NA,NA,NA,NA
"465",2020-05-11 00:00:00,"1","Fairfield","13488","1429","378","1046",NA,NA,NA,NA
"466",2020-05-11 00:00:00,"2","Hartford","7528","843","320","931",NA,NA,NA,NA
"467",2020-05-11 00:00:00,"3","Litchfield","1171","647","21","110",NA,NA,NA,NA
"468",2020-05-11 00:00:00,"4","Middlesex","823","506","40","116",NA,NA,NA,NA
"469",2020-05-11 00:00:00,"5","New Haven","9430","1100","399","723",NA,NA,NA,NA
"470",2020-05-11 00:00:00,"6","New London","793","297","23","58",NA,NA,NA,NA
"471",2020-05-11 00:00:00,"7","Tolland","556","368","2","47",NA,NA,NA,NA
"472",2020-05-11 00:00:00,"8","Windham","281","240","6","7",NA,NA,NA,NA
"473",2020-05-12 00:00:00,"1","Fairfield","13636","1445","372","1068",NA,NA,NA,NA
"474",2020-05-12 00:00:00,"2","Hartford","7732","866","296","963",NA,NA,NA,NA
"475",2020-05-12 00:00:00,"3","Litchfield","1179","651","18","110",NA,NA,NA,NA
"476",2020-05-12 00:00:00,"4","Middlesex","837","515","36","116",NA,NA,NA,NA
"477",2020-05-12 00:00:00,"5","New Haven","9570","1116","404","745",NA,NA,NA,NA
"478",2020-05-12 00:00:00,"6","New London","804","301","24","60",NA,NA,NA,NA
"479",2020-05-12 00:00:00,"7","Tolland","560","371","3","49",NA,NA,NA,NA
"480",2020-05-12 00:00:00,"8","Windham","287","245","5","9",NA,NA,NA,NA
"481",2020-05-13 00:00:00,"1","Fairfield","13836","1466","362","1093",NA,NA,NA,NA
"482",2020-05-13 00:00:00,"2","Hartford","7935","889","269","999",NA,NA,NA,NA
"483",2020-05-13 00:00:00,"3","Litchfield","1203","664","14","115",NA,NA,NA,NA
"484",2020-05-13 00:00:00,"4","Middlesex","863","530","31","118",NA,NA,NA,NA
"485",2020-05-13 00:00:00,"5","New Haven","9712","1132","394","767",NA,NA,NA,NA
"486",2020-05-13 00:00:00,"6","New London","821","308","24","62",NA,NA,NA,NA
"487",2020-05-13 00:00:00,"7","Tolland","568","376","3","51",NA,NA,NA,NA
"488",2020-05-13 00:00:00,"8","Windham","291","249","6","11",NA,NA,NA,NA
"489",2020-05-14 00:00:00,"1","Fairfield","14009","1484","342","1109",NA,NA,NA,NA
"490",2020-05-14 00:00:00,"2","Hartford","8126","910","248","1025",NA,NA,NA,NA
"491",2020-05-14 00:00:00,"3","Litchfield","1218","673","14","115",NA,NA,NA,NA
"492",2020-05-14 00:00:00,"4","Middlesex","885","544","32","124",NA,NA,NA,NA
"493",2020-05-14 00:00:00,"5","New Haven","9881","1152","367","783",NA,NA,NA,NA
"494",2020-05-14 00:00:00,"6","New London","844","316","24","63",NA,NA,NA,NA
"495",2020-05-14 00:00:00,"7","Tolland","583","386","1","51",NA,NA,NA,NA
"496",2020-05-14 00:00:00,"8","Windham","301","257","5","12",NA,NA,NA,NA
"497",2020-05-15 00:00:00,"1","Fairfield","14140","1498","330","1125",NA,NA,NA,NA
"498",2020-05-15 00:00:00,"2","Hartford","8299","930","243","1044",NA,NA,NA,NA
"499",2020-05-15 00:00:00,"3","Litchfield","1234","681","10","116",NA,NA,NA,NA
"500",2020-05-15 00:00:00,"4","Middlesex","898","552","29","124",NA,NA,NA,NA
"501",2020-05-15 00:00:00,"5","New Haven","10075","1175","352","800",NA,NA,NA,NA
"502",2020-05-15 00:00:00,"6","New London","860","322","24","65",NA,NA,NA,NA
"503",2020-05-15 00:00:00,"7","Tolland","636","421","1","51",NA,NA,NA,NA
"504",2020-05-15 00:00:00,"8","Windham","304","260","5","12",NA,NA,NA,NA
"505",2020-05-16 00:00:00,"1","Fairfield","14248","1510","299","1146",NA,NA,NA,NA
"506",2020-05-16 00:00:00,"2","Hartford","8723","977","234","1069",NA,NA,NA,NA
"507",2020-05-16 00:00:00,"3","Litchfield","1269","701","10","116",NA,NA,NA,NA
"508",2020-05-16 00:00:00,"4","Middlesex","909","559","32","125",NA,NA,NA,NA
"509",2020-05-16 00:00:00,"5","New Haven","10159","1185","336","817",NA,NA,NA,NA
"510",2020-05-16 00:00:00,"6","New London","873","327","22","66",NA,NA,NA,NA
"511",2020-05-16 00:00:00,"7","Tolland","715","474","1","54",NA,NA,NA,NA
"512",2020-05-16 00:00:00,"8","Windham","313","267","3","14",NA,NA,NA,NA
"513",2020-05-17 00:00:00,"1","Fairfield","14439","1530","287","1153",NA,NA,NA,NA
"514",2020-05-17 00:00:00,"2","Hartford","8957","1004","235","1084",NA,NA,NA,NA
"515",2020-05-17 00:00:00,"3","Litchfield","1280","706","10","115",NA,NA,NA,NA
"516",2020-05-17 00:00:00,"4","Middlesex","936","575","32","131",NA,NA,NA,NA
"517",2020-05-17 00:00:00,"5","New Haven","10338","1205","331","830",NA,NA,NA,NA
"518",2020-05-17 00:00:00,"6","New London","876","328","21","66",NA,NA,NA,NA
"519",2020-05-17 00:00:00,"7","Tolland","735","485","1","54",NA,NA,NA,NA
"520",2020-05-17 00:00:00,"8","Windham","322","275","3","14",NA,NA,NA,NA
"521",2020-05-18 00:00:00,"1","Fairfield","14522","1539","287","1160",NA,NA,NA,NA
"522",2020-05-18 00:00:00,"2","Hartford","9050","1014","226","1090",NA,NA,NA,NA
"523",2020-05-18 00:00:00,"3","Litchfield","1290","712","11","117",NA,NA,NA,NA
"524",2020-05-18 00:00:00,"4","Middlesex","947","582","35","131",NA,NA,NA,NA
"525",2020-05-18 00:00:00,"5","New Haven","10427","1216","327","838",NA,NA,NA,NA
"526",2020-05-18 00:00:00,"6","New London","880","330","24","66",NA,NA,NA,NA
"527",2020-05-18 00:00:00,"7","Tolland","770","510","1","54",NA,NA,NA,NA
"528",2020-05-18 00:00:00,"8","Windham","326","279","3","14",NA,NA,NA,NA
"529",2020-05-19 04:00:00,"1","Fairfield","14719","1560","272","1167",NA,NA,NA,NA
"530",2020-05-19 04:00:00,"2","Hartford","9234","1034","222","1116",NA,NA,NA,NA
"531",2020-05-19 04:00:00,"3","Litchfield","1299","717","7","121",NA,NA,NA,NA
"532",2020-05-19 04:00:00,"4","Middlesex","965","593","33","131",NA,NA,NA,NA
"533",2020-05-19 04:00:00,"5","New Haven","10587","1234","326","855",NA,NA,NA,NA
"534",2020-05-19 04:00:00,"6","New London","896","336","24","68",NA,NA,NA,NA
"535",2020-05-19 04:00:00,"7","Tolland","786","521","0","55",NA,NA,NA,NA
"536",2020-05-19 04:00:00,"8","Windham","329","281","3","14",NA,NA,NA,NA
"537",2020-05-20 00:00:00,"1","Fairfield","14751","1563","241","1180",NA,NA,NA,NA
"538",2020-05-20 00:00:00,"2","Hartford","9299","1042","214","1133",NA,NA,NA,NA
"539",2020-05-20 00:00:00,"3","Litchfield","1303","719","7","121",NA,NA,NA,NA
"540",2020-05-20 00:00:00,"4","Middlesex","972","597","28","130",NA,NA,NA,NA
"541",2020-05-20 00:00:00,"5","New Haven","10663","1243","301","874",NA,NA,NA,NA
"542",2020-05-20 00:00:00,"6","New London","903","338","22","73",NA,NA,NA,NA
"543",2020-05-20 00:00:00,"7","Tolland","787","521","0","55",NA,NA,NA,NA
"544",2020-05-20 00:00:00,"8","Windham","336","287","3","14",NA,NA,NA,NA
"545",2020-05-31 00:00:00,"1","Fairfield","15709","1664","157","1288","15003","706","990","298"
"546",2020-05-31 00:00:00,"2","Hartford","10445","1170","100","1254","9752","693","944","310"
"547",2020-05-31 00:00:00,"3","Litchfield","1400","773","4","136","1333","67","114","22"
"548",2020-05-31 00:00:00,"4","Middlesex","1143","703","21","153","1084","59","117","36"
"549",2020-05-31 00:00:00,"5","New Haven","11479","1338","160","973","11088","391","822","151"
"550",2020-05-31 00:00:00,"6","New London","1091","409","9","89","1033","58","66","23"
"551",2020-05-31 00:00:00,"7","Tolland","845","560","2","58","768","77","45","13"
"552",2020-05-31 00:00:00,"8","Windham","388","332","1","13","376","12","12","1"
"553",2020-06-01 00:00:00,"1","Fairfield","15776","1671","153","1287","15073","703","996","291"
"554",2020-06-01 00:00:00,"2","Hartford","10536","1180","93","1253","9861","675","951","302"
"555",2020-06-01 00:00:00,"3","Litchfield","1402","774","4","133","1336","66","113","20"
"556",2020-06-01 00:00:00,"4","Middlesex","1154","709","24","150","1098","56","117","33"
"557",2020-06-01 00:00:00,"5","New Haven","11525","1344","149","985","11139","386","837","148"
"558",2020-06-01 00:00:00,"6","New London","1094","410","9","90","1035","59","66","24"
"559",2020-06-01 00:00:00,"7","Tolland","848","562","1","60","772","76","46","14"
"560",2020-06-01 00:00:00,"8","Windham","393","336","1","14","383","10","13","1"
"561",2020-06-02 00:00:00,"1","Fairfield","15789","1673","134","1289","15087","702","998","291"
"562",2020-06-02 00:00:00,"2","Hartford","10593","1187","92","1259","9914","679","958","301"
"563",2020-06-02 00:00:00,"3","Litchfield","1404","775","5","133","1338","66","113","20"
"564",2020-06-02 00:00:00,"4","Middlesex","1161","714","16","152","1104","57","118","34"
"565",2020-06-02 00:00:00,"5","New Haven","11548","1347","150","990","11161","387","843","147"
"566",2020-06-02 00:00:00,"6","New London","1100","412","8","92","1039","61","67","25"
"567",2020-06-02 00:00:00,"7","Tolland","856","567","0","60","783","73","46","14"
"568",2020-06-02 00:00:00,"8","Windham","392","335","1","14","384","8","13","1"
"569",2020-06-03 00:00:00,"1","Fairfield","15843","1679","126","1293","15133","710","1002","291"
"570",2020-06-03 00:00:00,"2","Hartford","10636","1191","90","1266","9947","689","964","302"
"571",2020-06-03 00:00:00,"3","Litchfield","1406","776","3","134","1339","67","113","21"
"572",2020-06-03 00:00:00,"4","Middlesex","1171","720","15","154","1113","58","119","35"
"573",2020-06-03 00:00:00,"5","New Haven","11582","1350","128","992","11191","391","845","147"
"574",2020-06-03 00:00:00,"6","New London","1104","414","8","94","1042","62","69","25"
"575",2020-06-03 00:00:00,"7","Tolland","859","569","0","60","784","75","46","14"
"576",2020-06-03 00:00:00,"8","Windham","397","339","3","14","389","8","13","1"
"577",2020-06-04 00:00:00,"1","Fairfield","15914","1686","111","1304","15204","710","1011","293"
"578",2020-06-04 00:00:00,"2","Hartford","10677","1196","83","1277","9982","695","968","309"
"579",2020-06-04 00:00:00,"3","Litchfield","1409","778","2","134","1343","66","113","21"
"580",2020-06-04 00:00:00,"4","Middlesex","1170","719","14","155","1112","58","120","35"
"581",2020-06-04 00:00:00,"5","New Haven","11673","1361","127","999","11282","391","855","144"
"582",2020-06-04 00:00:00,"6","New London","1108","415","8","95","1045","63","70","25"
"583",2020-06-04 00:00:00,"7","Tolland","859","569","0","60","784","75","46","14"
"584",2020-06-04 00:00:00,"8","Windham","405","346","5","14","398","7","13","1"
"585",2020-06-05 00:00:00,"1","Fairfield","16020","1697","108","1309","15307","713","1017","292"
"586",2020-06-05 00:00:00,"2","Hartford","10747","1204","78","1279","10046","701","971","308"
"587",2020-06-05 00:00:00,"3","Litchfield","1413","780","1","134","1347","66","113","21"
"588",2020-06-05 00:00:00,"4","Middlesex","1174","722","14","157","1119","55","123","34"
"589",2020-06-05 00:00:00,"5","New Haven","11817","1378","121","1007","11429","388","865","142"
"590",2020-06-05 00:00:00,"6","New London","1112","417","7","95","1049","63","70","25"
"591",2020-06-05 00:00:00,"7","Tolland","864","572","0","60","789","75","46","14"
